'level1';'level2';'level3';'filter0';'filter1';'filter3';'Data[1]';'Data[2]';'Data[3]';'Data[9]';'Data[4]';'Data[6]';'Data[7]';'Data[8]';'Data[5]'
'ขอนแก่น';'กิ่งอำเภอซำสูง';'บ้านโนน';'102450';'100000';'บ้านโนนทองวิทยา';'น้ำท่วมโรงเรียน พื้นอาคารเรียน เสียหาย ';'1 หลัง  1 แห่ง';'ปรับปรุงซ่อมแซมอาคารเรียนแบบ สปช.105/29 งานพื้น เทพื้น ค.ศ.ล. ความหนา 10 ซม.325ตร.ม.กว้าง 10 ม. ยาว 32 ม. เสริมเหล็กตะแกรงสำเร็จรูป';'40040181';'นายประพฤทธิ์สิงหาบุตร';'043';'450500';;
'ขอนแก่น';'แวงน้อย';'ละหานนา';'102450';'100000';'บ้านห้วยทรายทุ่งมน';'น้ำท่วมโรงเรียน พื้นอาคารเรียน เสียหาย ';'1 แห่ง';'ปรับปรุงอาคารเรียน งานพื้น เทพื้น ค.ศ.ล. ความหนา 10 ซม.   325ตร.ม.กว้าง 10 ม. ยาว 32 ม. เสริมเหล็กตะแกรง สำเร็จรูป';'40030109';'นายอรุณปาละโค';'043499229';;;
'ขอนแก่น';'แวงใหญ่';'ใหม่นาเพียง';'102450';'100000';'บ้านหนองแดง';'น้ำท่วม พื้นอาคารเรียน เสียหาย ';'1 หลัง';'ปรับปรุงซ่อมแซมอาคารเรียนแบบ สปช.105/29 งานปูกระเบื้อง ปูกระเบื้องเคลือบขนาด 12*12  จำนวน225ตร.ม.';'40030084';'นายสรายุทธ์ทิพรักษ์';'043214108';'043260394';;
'ขอนแก่น';'แวงใหญ่';'คอนฉิม';'102450';'100000';'บ้านโนนใหญ่';'น้ำท่วมโรงเรียน ถนน ห้องน้ำ-ส้วม เสียหาย ';'1 หลัง';'พื้นถนนในโรงเรียนและห้องน้ำอนุบาลปูกระเบื้องเคลือบ  ขนาด 12 " x  12"จำนวน198ตร.ม.';'40030063';'นายชัยภรสีมาตร';'043496623';;;
'ขอนแก่น';'ชนบท';'วังแสง';'102450';'100000';'บ้านโนนข่าวิทยา';'น้ำท่วมถนน ภูมิทัศน์โรงเรียน เสียหาย ';'1 แห่ง';'ปรับปรุงซ่อมแซมภูมิทัศน์ งานถนน  ถนน ค.ส.ล. ความหนา 12 ซม. กว้าง 5 เมตร ยาว245 ตร.ม.ยาว 49 ม. เสริมเหล็กตะแรง  6 มม';'40020153';'นายสมัย  สะกิจ';'043214204';;;'ิbannonkha@chaiyo.com'
'ขอนแก่น';'เมืองขอนแก่น';'ดอนหัน';'102450';'100000';'บ้านโนนเขวาประชาศึกษา';'น้ำท่วมโรงเรียน ถนน ภูมิทัศน์ เสียหาย ';'1 แห่ง';'ปรับปรุงซ่อมแซมภูมิทัศน์ งานถนน  ถนน ค.ส.ล. ความหนา 12 ซม. กว้าง 4 เมตร ยาว244 ตร.ม.ยาว 61 ม. เสริมเหล็กตะแรง  6 มม.';'40010016';'นายนิพนธ์ หมื่นไธสง';'043-260724';;;'onarboo @ knw.ac.th'
'ขอนแก่น';'หนองเรือ';'กุดกว้าง';'102450';'100000';'บ้านกุดกว้าง';'น้ำท่วมโรงเรียน อาคารเรียน  เสียหาย ';'1 หลัง';'เปลี่ยนบานประตู ทาสีอาคารเรียน';'40050008';'นายสุวัต  พรามโพล';'043260679';'079465968';;
'ขอนแก่น';'น้ำพอง';'วังชัย';'327840';'320000';'บ้านวังเกิ้ง';'น้ำท่วมโรงเรียน อาคารเรียน  เสียหาย ';'1 หลัง';'เทพื้นคอนกรีต  ปูพื้นกระเบื้อง  ทาสีอาคารเรียน';'40040058';'นายสุรศักดิ์ ทิพย์สุบรรณ';'043431387';;;
'ขอนแก่น';'แวงใหญ่';'โนนทอง';'97328';'95000';'บ้านรัตนะ';'น้ำท่วมโรงเรียน พื้นอาคารเรียน เสียหาย ';'1 หลัง  1 แห่ง';'ปรับปรุงซ่อมแซมอาคารเรียนแบบ ป. 1 ฉ งานพื้น เทพื้น ค.ศ.ล. ความหนา 10 ซม.300ตร.มกว้าง 10 ม. ยาว 20 ม. เสริมเหล็กตะแกรงสำเร็จรูป';'40030068';'นายวิชัยจันทร์มะณี';'043214075';;;
'ขอนแก่น';'แวงใหญ่';'ใหม่นาเพียง';'102450';'100000';'บ้านโนนจันทึก';'น้ำท่วมโรงเรียน อาคารอเนกประสงค์ เสียหาย ';'1 หลัง  1 แห่ง';'ปรับปรุงซ่อมแซมอาคารเรียนเอนกประสงค์ 312 งานเทพื้น ถมดิน  กว้าง 9 ม. ยาว 19 ม. สูง 0.3 ม. จำนวน51ลบ.ม.เทพื้น ค.ศ.ล. ความหนา 10 ซม. 20ตร.ม.กว้าง 10 ม. ยาว 20 ม. เสริมเหล็กตะแกรง สำเร็จรูป ปูกระเบื้องเคลือบ 12*12  บริเวณเคาว์เตอร์140ตร.ม. จ่ายอาหาร ทาสีน้ำพลาสติก  จำนวน 100 ตร.ม.';'40030080';'นายกาจ   พวกเมืองพล';'043400180';;;
'ขอนแก่น';'แวงใหญ่';'ใหม่นาเพียง';'102450';'100000';'บ้านโจดใหญ่';'น้ำท่วมโรงเรียน อาคารเรียนพื้น เสียหาย ';'1 หลัง';'ปรับปรุงซ่อมแซมอาคารเรียนแบบ สปช.102/26 งานปูกระเบื้อง ปูกระเบื้องเคลือบขนาด 12*12 198ตร.ม.';'40030078';'นายสำรวย   จุมพลน้อย';'043260196';;;
